toi,tid,tfopwg_disp,pl_orbper,pl_tranmid,toi_created,rowupdate,ra,dec,st_tmag,st_teff,st_rad,label
442.01,70899085,CP,4.0520368,2459196.115341,2019-02-08 16:19:52,2024-09-10 10:08:02,64.190221,-12.084864,10.7329,3779.0,0.607751,1
444.01,179034327,CP,17.9635083,2458417.605025,2019-05-17 18:40:33,2023-12-03 12:03:15,64.183998,-26.766407,9.0567,5229.0,0.794471,1
448.01,1528696,CP,0.8820624,2458438.402842,2019-02-08 16:19:52,2024-09-10 10:08:02,75.795382,-30.399461,13.1686,4669.0,0.782888,1
451.01,257605131,CP,16.364873,2458416.634939,2019-01-31 16:53:30,2021-10-29 12:59:15,62.966385,-37.93973,10.2666,5481.0,0.856226,1
451.02,257605131,CP,1.8586624,2458410.999327,2021-07-28 20:17:26,2021-10-29 12:59:15,62.966385,-37.93973,10.2666,5481.0,0.856226,1
451.03,257605131,CP,9.1910792,2458411.806253,2021-07-28 20:17:26,2021-10-29 12:59:15,62.966385,-37.93973,10.2666,5481.0,0.856226,1
455.01,98796344,CP,5.358776,2459168.295274,2019-02-08 19:54:07,2021-12-02 16:02:01,45.462478,-16.594496,8.84294,3562.0,0.275953,1
456.01,77228304,FP,0.336826,2458410.95064,2019-06-06 20:53:59,2025-01-14 16:02:02,69.116563,-41.246194,15.7298,5780.0,1.0,0
460.01,9804616,FP,0.5168347,2458411.065871,2019-02-08 19:54:07,2021-12-08 10:10:01,47.64349,-9.276812,14.1118,3274.0,0.273,0
461.01,4646810,CP,10.9245478,2458416.351956,2019-02-08 19:54:07,2025-08-15 16:00:02,38.271253,-10.352178,8.8723,4884.0,0.74413,1
463.01,176831592,FP,2.53405,2459169.21814,2019-02-08 19:54:07,2021-10-29 12:59:15,48.957233,-32.802396,9.1013,6497.8,1.65,0
464.01,398733009,FP,0.8185672,2459116.382318,2019-02-08 19:54:07,2025-08-15 16:00:02,32.169791,-9.046045,15.61,31000.0,0.18,0
467.01,20178111,FP,1.734422,2459198.7024,2019-02-27 22:16:31,2021-12-08 10:10:01,89.897418,-40.395746,10.2767,5890.0,0.94,0
469.01,33692729,CP,13.6308024,2458474.569581,2019-02-27 22:16:31,2024-09-10 10:08:02,93.057845,-14.649317,8.7615,6114.0,1.00528,1
470.01,37770169,CP,12.1914558,2458474.494915,2019-02-27 22:16:31,2024-09-09 10:08:01,94.009904,-25.031411,10.6995,5418.0,0.840971,1
478.01,172464366,FP,2.921685,2458470.046418,2019-02-22 14:51:23,2024-09-19 10:08:01,100.158863,-27.571261,11.0913,6332.0,1.37266,0
480.01,317548889,CP,6.8659582,2458469.562003,2019-02-27 22:16:31,2024-09-10 10:08:02,88.378462,-16.265397,6.7799,6212.63,1.5000401,1
481.01,339672028,CP,10.3311621,2460970.45735,2019-02-22 14:51:24,2026-04-09 16:00:01,110.512686,-57.384998,9.3935,5760.0,1.73,1
482.01,365639282,FP,10.8717,2458472.41279,2019-02-27 22:16:31,2021-12-08 10:10:01,81.399006,8.440499,13.084,3692.0,0.488,0
484.01,427348923,FP,4.728681,2459196.648037,2019-02-27 22:16:31,2021-10-29 12:59:15,83.531883,-0.207762,11.6888,4425.0,0.9,0
485.01,427352241,FP,1.2667147,2459198.437811,2019-02-22 14:51:24,2021-10-29 12:59:15,83.622986,-4.415044,9.9955,6084.0,1.87,0
486.01,260708537,CP,1.7446984,2460985.903551,2019-05-07 17:42:40,2026-04-17 10:08:01,98.454881,-58.525032,9.36854,3445.0,0.426676,1
488.01,452866790,CP,1.1979996,2458492.205829,2019-03-14 21:38:48,2024-02-15 10:08:02,120.593607,3.337163,11.1972,3332.0,0.354529,1
497.01,108645766,FP,2.974175,2458492.914449,2019-03-14 21:38:48,2021-12-08 10:10:01,112.446414,-28.483916,13.2312,3333.0,0.302,0
500.01,134200185,CP,0.5481573,2458468.391033,2019-03-08 14:44:08,2024-02-14 10:08:02,106.559098,-47.587816,9.4022,4590.0,0.751825,1
503.01,186812530,CP,3.6773543,2460257.183851,2019-03-14 21:38:48,2024-01-04 16:02:02,124.320365,12.601322,9.19813,7887.0,1.68,1
504.01,219164808,FP,1.6773063,2459358.890413,2019-03-08 14:44:08,2021-10-29 12:59:15,90.77407,-52.084311,9.6646,6915.0,2.56,0
506.01,274138511,FP,2.774207,2458492.500001,2019-03-14 21:38:48,2021-12-08 10:10:01,116.68702,6.445569,10.4215,5280.0,0.945062,0
509.01,453211454,CP,9.0588209,2460269.974997,2019-03-15 15:42:21,2024-01-04 10:08:02,117.924642,9.385241,7.9259,5560.26,0.96,1
509.02,453211454,CP,21.4003129,2460259.048369,2021-03-11 23:41:25,2024-01-04 10:08:02,117.924642,9.385241,7.9259,5560.26,0.962324,1
512.01,119292328,CP,7.1887332,2458471.218204,2019-03-18 17:05:03,2025-02-21 12:03:22,96.646702,-38.60721,8.9767,5581.0,0.882675,1
513.01,431999925,FP,1.445433,2458492.93007,2019-03-22 22:54:00,2025-08-15 16:00:02,120.789948,-20.010091,14.7095,3266.0,0.269,0
515.01,366622912,CP,3.1148931,2458493.283904,2019-03-22 22:54:00,2024-11-15 16:02:02,128.067093,11.63071,13.7988,4973.0,0.74956,1
517.01,308307606,FP,9.8850244,2458412.729453,2019-03-18 17:05:11,2023-11-01 10:08:02,120.199911,-60.865633,13.2361,5522.0,0.819196,0
519.01,218795833,CP,1.2652338,2458491.877056,2019-03-22 22:54:00,2023-12-18 10:08:01,124.606758,-19.662792,14.4347,3225.0,0.355309,1
521.01,27649847,CP,1.5428486,2458492.716411,2019-03-22 22:54:00,2025-09-18 12:03:32,123.344257,12.222108,12.4029,3439.0,0.420028,1
522.01,19451711,FA,0.3969687,2458491.722787,2019-03-22 22:54:00,2025-12-11 10:08:01,124.602684,-7.571238,7.3645,7381.0,1.86219,0
523.01,93125144,FA,9.91102,2458472.959693,2019-03-28 00:07:14,2021-10-29 12:59:15,84.846558,-19.55834,9.6833,4692.0,0.941705,0
524.01,365690646,FA,12.983175,2458471.143375,2019-03-28 00:07:14,2025-08-15 16:00:02,81.54323,6.912307,10.094,6962.64,1.67983,0
526.01,200593988,FP,7.6787462,2460263.52322,2019-03-28 00:07:14,2026-03-05 16:00:01,85.335762,11.194448,12.3069,3617.0,0.45,0
528.01,403693875,FP,3.5248693,2458469.695633,2019-03-28 00:07:14,2026-03-05 16:00:01,105.006164,11.043248,13.3675,3965.0,0.613,0
529.01,438490744,FP,1.665878,2458468.4958,2019-03-28 00:07:14,2021-10-29 12:59:15,100.255965,16.588795,14.1396,3021.0,0.172,0
530.01,387690507,CP,6.3875739,2458470.202595,2019-03-28 00:07:14,2024-11-15 16:02:02,103.412833,12.881578,13.5287,3688.0,0.544769,1
531.01,302895996,FP,0.567995,2458468.847149,2019-03-28 00:07:14,2021-10-29 12:59:15,83.11641,15.555883,13.8097,3462.0,0.368,0
532.01,144700903,CP,2.32664,2458470.580837,2019-03-28 00:07:14,2024-11-14 17:22:21,85.080054,11.562637,12.6785,3946.0,0.623609,1
538.01,237751146,FP,1.669769,2459203.397714,2019-03-28 00:07:14,2021-10-29 12:59:15,104.33198,4.028698,14.1477,3411.0,0.433512,0
540.01,200322593,CP,1.2391534,2459175.141647,2019-05-07 17:42:38,2024-09-10 10:08:02,76.309695,-47.937539,11.5045,3042.0,0.197117,1
543.01,53593457,FP,0.530893,2458468.332102,2019-03-28 00:07:14,2025-08-15 16:00:02,100.306094,-3.925831,15.0404,3085.0,0.193,0
544.01,50618703,CP,1.5483542,2458469.756983,2019-03-28 00:07:14,2021-10-29 12:59:15,82.290072,-0.342898,9.6504,4665.0,0.663414,1
549.01,32830028,FP,0.516278,2458468.344415,2019-03-28 00:07:14,2021-10-29 12:59:15,86.752182,-24.842642,14.2321,3009.0,0.169,0
550.01,311183180,FP,13.24981,2459168.32491,2019-04-03 17:54:53,2021-12-08 10:10:01,55.031969,5.874619,9.1073,5076.0,0.69,0
550.02,311183180,FP,10.043245,2458447.398548,2019-04-03 17:54:53,2021-10-29 12:59:15,55.031969,5.874619,9.1073,5076.0,0.670549,0
552.01,44737596,CP,2.788654,2458413.060435,2019-05-17 18:40:33,2024-09-10 10:08:02,60.949392,-25.408921,13.8231,3654.0,0.587106,1
553.01,161477033,FA,14.058151,2458443.221518,2019-02-26 16:21:07,2024-05-03 10:08:02,73.261286,-45.540405,10.0614,5465.0,0.839854,0
554.01,407966340,CP,7.0491608,2458442.61543,2019-04-03 17:54:53,2025-04-21 12:03:49,60.748336,9.207768,6.4386,6337.87,1.42717,1
554.02,407966340,CP,3.0440441,2458438.475888,2022-04-20 20:40:06,2025-04-21 12:03:49,60.748336,9.207768,6.4386,6337.87,1.42717,1
555.01,170849515,CP,1.9416366,2458438.147508,2019-04-03 17:54:53,2024-09-10 10:08:02,70.339767,-32.320417,14.857,3837.0,0.633668,1
556.01,59003115,FP,2.294185,2458439.0759,2019-04-03 17:54:53,2021-12-08 10:10:01,57.225546,13.483139,11.3075,5062.0,0.707445,0
558.01,207110080,CP,14.5728985,2459133.407241,2019-04-04 21:13:03,2024-09-07 10:08:02,42.291509,-58.024683,10.9923,6025.8,1.76095,1
559.01,209459275,CP,6.9839072,2459166.185995,2019-04-04 21:13:03,2024-04-01 10:08:02,46.818616,-31.162995,10.5704,5972.0,1.21,1
560.01,101011575,CP,6.3980642,2459982.845399,2019-04-05 20:18:16,2023-03-10 16:02:01,129.688303,-13.256527,8.5925,4695.0,0.63,1
560.02,101011575,CP,18.8792871,2459987.337647,2021-07-19 00:13:44,2023-04-06 12:03:40,129.688303,-13.256527,8.5925,4695.0,0.63,1
561.01,377064495,CP,10.778833,2460273.231624,2019-04-13 04:39:13,2024-01-03 16:02:01,148.185152,6.216103,9.5273,5391.0,0.84,1
561.02,377064495,CP,0.4465713,2460285.469459,2019-04-13 04:39:13,2024-01-03 16:02:01,148.185152,6.216103,9.5273,5391.0,0.84,1
561.03,377064495,CP,25.7122157,2458521.899814,2019-04-13 04:39:13,2024-05-02 10:08:02,148.185152,6.216103,9.5273,5391.0,0.840576,1
561.04,377064495,CP,,2458538.197642,2024-11-14 22:34:13,2024-11-23 12:03:04,148.185152,6.216103,9.5273,5391.0,0.840576,1
562.01,413248763,CP,3.9306027,2460011.629018,2019-04-13 04:39:13,2023-04-12 16:02:02,144.007464,-21.665063,8.74094,3505.0,0.36,1
564.01,1003831,CP,1.6511456,2458518.203428,2019-04-05 20:18:16,2024-02-15 10:08:02,130.295154,-16.036327,10.6701,5752.0,1.12196,1
566.01,1133072,FP,0.846542,2458517.531592,2019-04-13 04:58:29,2021-12-08 10:10:01,131.086145,-28.07677,12.625,3380.0,0.325,0
568.01,37575651,FP,9.5971977,2458521.909289,2019-04-05 20:18:16,2025-12-03 12:04:45,135.340486,-28.324589,8.2866,5780.0,,0
569.01,123482865,CP,6.5562078,2459270.500253,2019-04-05 20:18:16,2024-04-26 10:08:02,115.102779,-42.154663,9.4727,6845.0,1.47,1
570.01,126733133,FP,1.4687098,2460774.858936,2019-04-05 20:18:17,2025-12-11 10:08:01,136.955524,-51.867213,10.027,5973.0,1.31,0
575.01,386435344,FP,19.3721051,2459977.658863,2019-04-13 04:58:29,2023-10-30 16:02:01,127.99531,-16.885121,8.77728,6529.0,1.88186,0
576.01,408310006,CP,5.4435354,2460010.494875,2019-04-05 20:18:18,2023-04-12 16:02:02,144.875105,-20.982419,8.86849,6313.0,1.25,1
581.01,180987952,FP,1.38917,2460746.8335,2019-04-13 05:20:07,2025-11-03 10:08:02,130.261455,-41.442796,9.5287,10585.0,1.84,0
582.01,287474726,FP,3.7442007,2459230.051423,2019-04-13 05:20:07,2021-10-29 12:59:15,127.128062,-28.359254,9.3994,9988.0,4.23822,0
584.01,74482749,FP,1.2622658,2460744.737404,2019-04-13 05:20:07,2025-09-25 16:00:01,137.518351,-43.924957,9.1103,9255.0,2.9098899,0
586.01,131979339,FP,22.6384642,2459986.476263,2019-04-13 05:20:07,2023-05-23 16:02:02,118.913661,-37.857713,8.2268,9511.0,2.42,0
587.01,294090620,FP,8.044239,2459968.122746,2019-04-13 05:20:07,2024-12-14 12:02:56,130.395919,-22.194298,7.81307,9333.0,2.0411401,0
589.01,412961700,FP,2.5183846,2459230.346492,2019-04-13 05:20:07,2023-11-13 10:08:02,127.222618,-20.950461,6.725,10817.0,5.7888398,0
590.01,270841724,FP,18.90372,2458522.02359,2019-04-13 05:20:07,2021-10-29 12:59:15,132.068717,-47.114757,10.441,,,0
591.01,146261607,FP,8.4915117,2459262.045754,2019-04-01 16:52:03,2021-10-29 12:59:15,123.581899,-34.819322,10.1749,9365.0,4.18,0
592.01,196286587,FP,10.4137962,2459974.937344,2019-04-13 05:20:07,2023-03-23 16:02:01,125.557166,-25.06947,10.1985,6439.3,1.97,0
593.01,128463355,FP,13.9086,2458493.08509,2019-04-01 16:52:02,2021-10-29 12:59:15,118.059584,-29.714072,10.1078,6333.0,2.29,0
595.01,287329267,FP,7.6434423,2460976.583516,2019-04-01 16:51:56,2026-04-18 10:08:02,109.783542,-59.302042,9.9959,6258.1,2.94,0
596.01,144956678,FP,1.5136003,2459228.947101,2019-04-13 05:20:07,2021-10-29 12:59:15,122.068635,-35.559433,9.9071,6017.0,2.93328,0
597.01,146208651,FP,6.5197781,2460735.958212,2019-04-01 16:51:56,2025-08-15 16:00:02,133.457963,-48.81268,9.796,4951.7,2.65,0
598.01,81429971,FP,3.0432421,2459986.020072,2019-04-13 05:20:07,2024-09-09 10:08:01,123.178216,-42.93501,10.1356,8000.0,3.59,0
599.01,145982812,FP,0.82967,2458518.4693,2019-04-13 05:20:07,2021-10-29 12:59:15,133.145204,-50.008798,10.4708,6991.1,2.65,0
600.01,134396419,FP,4.3652608,2459984.851254,2019-04-13 05:20:07,2024-09-19 10:08:01,122.272933,-37.06186,10.2681,9156.5,,0
603.01,262746281,CP,16.1798603,2460271.218286,2019-04-13 05:20:07,2024-02-13 12:03:01,141.107854,5.766056,9.74179,5900.8,1.63,1
604.01,145027461,FP,1.07242,2458492.72655,2019-04-01 16:52:04,2026-05-18 10:08:02,122.257466,-30.787939,10.4029,5001.6,7.97,0
606.01,122262940,FP,2.0034063,2460010.482867,2019-04-01 16:52:05,2023-04-12 16:02:02,133.238613,-57.940623,10.2688,6514.0,2.27,0
607.01,153651591,FP,2.1456324,2459230.769216,2019-04-13 05:20:07,2024-09-19 10:08:01,121.009264,-26.165676,10.5259,9389.0,2.80165,0
610.01,80275202,FP,3.6649528,2459983.317258,2019-04-13 05:20:07,2023-03-08 10:10:02,121.526219,-44.375085,10.4989,7889.0,1.61,0
611.01,154459165,FP,3.1471655,2459983.664716,2019-04-01 16:51:58,2025-12-11 10:08:01,122.034347,-28.066189,10.4259,4869.0,0.79,0
614.01,118021229,FP,0.88501,2458518.2814,2019-04-13 05:20:07,2021-10-29 12:59:15,128.475094,-20.940646,9.947331,5362.0,2.15,0
615.01,190496853,CP,4.6616079,2460010.013606,2019-04-13 05:20:07,2023-04-12 16:02:02,133.408689,-40.543701,10.3015,7437.0,1.7,1
617.01,141227133,FP,2.42232,2458518.70004,2019-04-13 05:20:07,2021-10-29 12:59:15,129.315369,-47.38349,10.251,2838.0,,0
619.01,267527924,FP,1.8080364,2460011.60482,2019-04-13 05:20:07,2023-04-12 16:02:02,114.050732,-48.063487,10.1853,5354.5,,0
620.01,296739893,CP,5.0988038,2458518.004514,2019-04-13 14:19:49,2024-10-10 10:08:04,142.173446,-12.167165,10.2139,3633.0,0.547453,1
622.01,83092282,CP,6.4025295,2460006.078147,2019-04-10 17:25:16,2024-02-15 10:08:02,125.305054,-46.484296,8.5615,7056.0,1.4072,1
623.01,101395259,FP,7.574675,2458523.943374,2019-04-10 17:25:16,2024-09-09 10:08:01,148.720293,-23.332118,10.1913,6422.0,1.4885499,0
624.01,399870368,CP,2.7443216,2459197.007544,2019-04-23 16:01:54,2024-01-03 10:08:03,74.552333,9.997979,9.3371,8730.0,1.97,1
625.01,379929661,CP,4.786958,2459979.75103,2019-04-23 16:01:54,2023-03-28 16:02:02,130.505638,3.710566,9.6129,7668.6,1.91,1
626.01,65412605,CP,4.4010465,2459980.873931,2019-04-23 16:01:54,2023-03-28 16:02:02,108.123114,-24.95356,9.50712,8489.0,2.32,1
627.01,365781372,FP,1.13889,2458469.22408,2019-04-23 16:24:11,2021-10-29 12:59:15,81.92358,7.918525,10.0267,7852.8,2.79,0
628.01,281408474,CP,3.4076,2458469.2352,2019-04-23 16:24:11,2022-01-12 12:02:22,99.263061,1.76755,9.65646,6174.0,1.38,1
629.01,293853437,CP,8.7179665,2459221.689296,2019-04-23 16:24:11,2024-09-10 10:08:02,95.827908,0.883347,8.69437,9165.0,2.38,1
631.01,97158538,FP,2.5950747,2459229.708439,2019-04-23 16:24:11,2021-10-29 12:59:15,105.945472,-30.726357,8.783341,6852.0,2.24201,0
632.01,349790953,FP,1.5521101,2459387.579573,2019-04-11 19:30:41,2021-10-29 12:59:15,113.454773,-61.292453,10.3357,4997.1,12.23,0
633.01,348755723,FP,4.503645,2458517.809802,2019-04-23 16:40:29,2021-10-29 12:59:15,134.088088,-12.934871,13.9036,3267.0,1.0,0
634.01,344926234,FA,0.49359,2458517.428167,2019-04-23 16:40:29,2021-10-29 12:59:15,151.55755,3.946493,9.1299,5872.0,1.02918,0
635.01,286132427,FA,0.493379,2458517.43594,2019-04-23 16:40:29,2025-09-03 16:00:01,146.72453,-4.29824,8.1075,5914.0,1.00635,0
636.01,146463781,FP,0.417921,2458517.476816,2019-04-11 19:30:28,2021-10-29 12:59:15,123.885413,-31.556521,14.7034,3278.0,0.275,0
638.01,78154865,FA,0.493826,2458517.42793,2019-04-23 16:40:29,2025-09-03 16:00:01,147.86736,-4.123323,8.9225,6030.0,1.08524,0
639.01,82362447,FP,2.819817,2458517.560677,2019-04-23 16:40:29,2021-10-29 12:59:15,124.250133,-47.651954,15.2474,3601.0,0.441,0
640.01,147977348,CP,5.0037758,2459250.338129,2019-05-06 17:51:17,2024-09-08 10:08:02,99.734594,-36.64613,10.0367,6442.0,2.09,1
643.01,432008938,FP,9.653456,2458522.349321,2019-04-11 19:30:45,2026-04-15 10:08:02,120.69393,-23.696727,13.7006,3359.0,0.315,0
644.01,63303499,FP,1.9271328,2459202.295987,2019-05-06 17:51:17,2024-09-08 10:08:02,104.922683,-24.883877,10.194,5952.0,1.25,0
645.01,157568289,FP,1.8361503,2459250.993237,2019-05-06 17:51:17,2025-05-21 16:00:01,106.767434,-36.770799,10.4091,5710.5,2.43,0
646.01,238197709,FP,13.7252522,2459184.759271,2019-08-15 15:39:14,2021-10-29 12:59:15,57.265805,-72.947299,10.3001,6104.0,1.86397,0
648.01,78672342,FP,2.9795358,2458471.26899,2019-05-06 17:51:17,2026-04-15 10:08:02,103.00276,-18.95443,10.1347,6492.5,3.56,0
650.01,349373192,FP,0.76983,2458326.31528,2019-03-21 15:42:33,2023-08-07 10:10:02,110.261044,-60.155475,9.7839,8658.0,,0
652.01,22221375,CP,3.9846589,2460013.591733,2019-05-07 15:39:33,2023-04-12 16:02:02,149.123515,-24.099186,7.3635,5903.0,1.03,1
653.01,33153766,FP,0.68831,2458544.60377,2019-05-07 15:39:33,2021-12-08 10:10:01,144.77363,-45.426185,8.5234,6054.0,3.13,0
654.01,35009898,CP,1.5275639,2458543.433731,2019-05-07 15:39:33,2025-04-21 12:03:49,164.724551,-5.547545,12.2255,3433.0,0.427953,1
657.01,48103627,CP,4.5696698,2459283.031579,2019-05-07 15:39:33,2024-09-10 10:08:02,147.4067,-33.218503,12.4399,6122.0,1.28306,1
658.01,48476907,FP,4.7192734,2460030.273032,2019-05-07 15:39:33,2025-07-22 12:04:25,150.152654,-34.681865,9.5359,6521.0,1.6,0
662.01,54085154,FP,1.0014437,2460037.452461,2019-05-07 15:39:33,2024-09-19 10:08:01,160.180141,-31.927233,8.2046,6380.0,1.18,0
663.01,54962195,CP,2.5989031,2458544.387711,2019-05-07 15:39:33,2025-04-21 12:03:49,160.065852,-8.511083,11.7602,3719.0,0.512361,1
663.02,54962195,CP,4.6955986,2458543.405068,2019-05-07 15:39:33,2025-07-10 10:08:01,160.065852,-8.511083,11.7602,3719.0,0.512361,1
663.03,54962195,CP,7.1024749,2458547.138797,2021-07-08 23:15:54,2024-02-16 10:08:02,160.065852,-8.511083,11.7602,3719.0,0.512361,1
665.01,73723286,FP,14.066109,2458547.302488,2019-05-06 19:17:04,2023-10-25 16:02:02,155.637125,-40.516347,9.1116,6157.0,1.47641,0
669.01,124573851,CP,3.9451359,2460013.733784,2019-05-06 19:17:04,2025-04-21 12:03:49,158.900701,-5.181374,10.1755,5581.9,0.99,1
670.01,147660201,FP,0.579398,2458543.348205,2019-05-07 15:39:33,2026-05-07 10:08:02,163.9091,-42.84928,11.1557,5688.0,0.950534,0
672.01,151825527,CP,3.6335834,2458546.478904,2019-05-07 15:39:33,2025-07-09 10:08:02,167.990863,-39.328115,11.6739,3765.0,0.544068,1
673.01,151959065,FP,10.5426254,2458551.634917,2019-05-06 19:17:04,2023-10-25 16:02:02,168.998428,-36.459406,11.955,6114.0,1.65817,0
674.01,158588995,CP,1.9771658,2459301.778142,2019-05-07 15:39:33,2024-02-15 10:08:02,164.586559,-36.858109,11.8764,3467.0,0.421944,1
677.01,280206394,CP,11.2365977,2460030.705344,2019-05-06 19:17:05,2023-05-11 16:02:02,144.119359,-50.463093,9.271401,6446.0,1.29,1
679.01,308050066,FP,11.1755425,2460004.893282,2019-05-06 19:17:05,2025-02-26 12:03:25,155.436002,-17.224364,9.99028,6655.0,1.91,0
682.01,429304876,CP,6.8392388,2460037.259934,2019-05-06 19:17:06,2023-05-11 10:10:01,167.88543,-22.07278,9.2231,5085.0,1.08,1
688.01,339636032,FP,6.8787507,2459986.414867,2019-04-30 16:55:01,2023-03-08 16:02:02,110.194274,-55.379531,8.5885,6636.0,1.98,0
689.01,445822015,FP,1.66402,2458545.05695,2019-05-07 15:39:33,2026-04-15 16:00:01,147.005591,-48.320751,10.7014,4841.3,0.78,0
690.01,101497191,FP,3.64376,2458547.35119,2019-05-07 15:39:33,2026-04-15 16:00:01,149.225807,-33.799397,10.298,5463.2,,0
691.01,156991337,FP,6.9055908,2460684.183192,2019-05-02 15:06:42,2025-05-02 16:00:02,99.953812,-42.045199,10.234,5846.0,,0
692.01,320417762,FA,1.03604,2458491.74051,2019-05-17 19:12:59,2021-10-29 12:59:15,118.004229,10.249288,9.0188,9622.0,2.74,0
693.01,458589703,FA,,2458506.49374,2019-05-02 15:06:42,2026-07-25 16:00:02,124.274902,8.248819,11.2248,4654.2,0.72,0
694.01,55383975,FP,48.0511988,2458366.772014,2019-04-30 13:04:27,2023-11-13 16:02:01,77.383578,-64.026083,11.2595,5354.96,1.0417,0
696.01,77156829,CP,0.8602406,2458411.473627,2019-05-17 19:12:59,2024-09-10 10:08:02,68.178987,-39.790874,10.4276,3450.0,0.33819,1
696.02,77156829,CP,3.6942604,2458411.067517,2019-05-17 19:12:59,2021-10-29 12:59:15,68.178987,-39.790874,10.4276,3450.0,0.33819,1
696.03,77156829,CP,4.9652069,2458414.562933,2021-07-08 23:15:54,2024-09-10 10:08:02,68.178987,-39.790874,10.4276,3450.0,0.33819,1
700.01,150428135,CP,16.051106,2459303.157062,2019-04-30 13:04:28,2024-02-15 10:08:02,97.095717,-65.578615,10.9102,3482.0,0.419457,1
700.02,150428135,CP,37.4236838,2458330.486155,2019-04-30 13:04:28,2024-02-15 10:08:02,97.095717,-65.578615,10.9102,3482.0,0.419457,1
700.03,150428135,CP,9.977273,2458331.349645,2019-07-23 18:22:48,2024-02-15 10:08:02,97.095717,-65.578615,10.9102,3482.0,0.419457,1
700.04,150428135,CP,27.8096898,2458352.99952,2021-11-19 01:00:23,2024-02-15 10:08:02,97.095717,-65.578615,10.9102,3482.0,0.419457,1
701.01,219239945,FP,13.697384,2458389.366552,2019-05-17 19:12:59,2021-10-29 12:59:15,64.52165,-53.80127,10.966,5837.0,1.10089,0
704.01,260004324,CP,3.8143009,2458327.416979,2019-04-30 13:04:28,2024-09-19 10:08:01,91.089986,-55.311538,10.1428,3625.0,0.504068,1
708.01,391821647,FP,1.995837,2458327.629889,2019-04-30 13:04:30,2026-04-15 10:08:02,82.764859,-70.357179,10.8623,6636.0,0.975121,0
710.01,309402106,FP,216.24584,2458343.942146,2019-05-20 19:32:05,2021-12-08 10:10:01,124.748703,-65.278089,8.488401,7053.0,1.59688,0
712.01,150151262,CP,9.5313801,2460978.080561,2019-05-20 19:32:04,2026-04-09 16:00:01,92.936106,-65.825839,9.9059,4504.0,0.72,1
712.02,150151262,CP,51.6991905,2460807.570093,2019-05-24 15:31:12,2026-04-09 16:00:01,92.936106,-65.825839,9.9059,4504.0,0.72,1
712.03,150151262,FA,53.746482,2458417.120619,2019-05-24 15:31:12,2021-11-03 10:10:02,92.936106,-65.825839,9.9059,4504.0,0.842645,0
712.04,150151262,CP,84.83869,2460082.804195,2021-07-08 23:15:53,2023-10-16 16:02:02,92.936106,-65.825839,9.9059,4504.0,0.72,1
715.01,271971130,CP,19.2879579,2458327.552087,2019-05-24 15:31:12,2025-07-09 16:00:02,113.852328,-73.577409,13.5308,3075.0,0.229824,1
716.01,119081096,FP,0.83707,2458518.10991,2019-05-24 15:54:20,2021-10-29 12:59:15,136.238912,-18.502674,12.4268,3776.0,0.52,0
717.01,275248683,FP,0.53079,2458518.26617,2019-05-24 15:54:20,2021-12-07 16:02:02,147.970536,2.116647,11.4407,3788.4,,0
718.01,150247134,FA,12.8650769,2459144.828069,2019-05-24 15:54:20,2021-10-29 12:59:15,94.167445,-62.648403,11.4845,5031.0,0.81,0
719.01,184952758,FP,4.109953,2460007.695053,2019-05-24 15:54:20,2023-03-29 16:02:02,128.144178,-36.346818,9.0349,5653.0,0.97,0
720.01,131419878,FP,3.16043,2458494.08915,2019-05-24 15:54:20,2021-12-07 16:02:02,118.037196,-37.799016,8.8154,6482.3,1.52,0
725.01,410245915,FP,0.9889446,2459986.360794,2019-05-24 18:24:57,2023-03-08 10:10:02,133.964876,-20.274779,10.2658,6173.3,1.5,0
